,Customer ID,Circle Name,Age,Gender,Pincode,Age On Network,Connection Type (Prepaid/Postpaid),Voice Usage (Slab),Data Usage (Slab),Sms Usage (Slab),ARPU,ISD Usage,IR Usage,Amazon Prime User,Netflix User,Sender ID,VAS Subscription,VIL App Web (Login/Registration),Active User (App / Web),Recharge Own Asset,Recharge Aggregator (Value),Recharge Aggregator (Volume),Recharge Aggregator (Partner Category),Bill Payment Own Asset,Bill Payment Aggregator (Value),Bill Payment Aggregator (Volume),Bill Payment Aggregator (Partner Name),Content App Stream,Content App Active User,Content App (Movie/Live TV/Shows),Content Genre,Content Language,Credit Limit,Category DND Flag,Brand Identifier
7810,7810,Banda,20-25,M,210207,12-14 Months,Prepaid,1-50,10GB-15GB,101-150,151-200,Yes,No,No,No,Shopping,Yes,No,No,No,101-150,5,Payment Banking,No,201-250,0,Payment Banking,No,No,Shows,Horror,English,2500,No,Vodafone
7811,7811,Chauri Chaura,45-50,F,273405,14-16 Months,Prepaid,1001-1500,7.5GB-10GB,301-500,250-300,No,Yes,Yes,Yes,Travel,Yes,No,Yes,No,250-300,5,Payment Banking,No,301-500,4,Payment Banking,Yes,No,Movies,Romance,Hindi,1500,Yes,Idea
7812,7812,Thanjavur,60-65,M,613001,22-24 Months,Prepaid,301-500,7.5GB-10GB,301-500,151-200,No,Yes,No,Yes,Work,Yes,Yes,Yes,No,751-1000,0,Payment Banking,Yes,201-250,6,Payment Banking,Yes,Yes,Movies,Sci-fi,Hindi,7000,Yes,Vodafone
7813,7813,Konch,65-70,F,285201,18-20 Months,Postpaid,501-750,10GB-15GB,1-50,250-300,Yes,No,No,Yes,Banking Services,No,Yes,Yes,Yes,751-1000,3,Payment Banking,Yes,51-100,9,Wallet,No,No,Movies,Thriller,Hindi,8000,No,Idea
7814,7814,Changanassery,30-35,F,686539,8-10 Months,Prepaid,501-750,1.5GB-2GB,501-750,151-200,Yes,Yes,Yes,Yes,,No,Yes,Yes,No,501-750,2,Wallet,Yes,101-150,0,Wallet,Yes,No,Movies,Sci-fi,Hindi,500,Yes,Idea
7815,7815,Maval,45-50,M,410406,16-18 Months,Prepaid,1501-2000,>15GB,>1000,>1000,No,Yes,No,Yes,Lifestyle,Yes,No,No,No,1-50,9,Payment Banking,Yes,1-50,4,Wallet,Yes,No,Movies,Sci-fi,Hindi,500,Yes,Idea
7816,7816,Paranda,30-35,M,413502,10-12 Months,Prepaid,151-200,2.5GB-5GB,250-300,>1000,Yes,No,No,No,Food,No,No,Yes,No,201-250,1,Wallet,No,201-250,6,Wallet,No,No,Live TV,Romance,English,1000,No,Idea
7817,7817,Lanka,45-50,F,782446,6-8 Months,Postpaid,51-100,>15GB,51-100,250-300,Yes,Yes,Yes,No,Food,No,Yes,Yes,Yes,51-100,1,Payment Banking,No,>1000,1,Payment Banking,No,Yes,Live TV,Fantasy,English,4000,Yes,Vodafone
7818,7818,Darrang Panbari,20-25,F,784111,2-4 Months,Prepaid,1001-1500,0GB-0.5GB,301-500,151-200,No,No,Yes,No,Banking Services,No,Yes,Yes,No,250-300,4,Payment Banking,No,151-200,3,Wallet,Yes,No,Live TV,Comedy,Hindi,2000,Yes,Idea
7819,7819,New Delhi,45-50,F,110015,16-18 Months,Postpaid,301-500,2GB-2.5GB,751-1000,51-100,Yes,No,Yes,Yes,Lifestyle,Yes,Yes,No,No,201-250,7,Wallet,Yes,1-50,4,Payment Banking,Yes,Yes,Shows,Romance,Hindi,2000,Yes,Vodafone
7820,7820,Siwan,25-30,F,841245,20-22 Months,Prepaid,250-300,0.5GB-1GB,301-500,101-150,No,Yes,Yes,No,Entertainment,Yes,No,No,Yes,201-250,1,Payment Banking,No,>1000,4,Payment Banking,No,Yes,Live TV,Horror,Hindi,500,No,Vodafone
7821,7821,Bharthana,65-70,F,206242,0-2 Months,Postpaid,151-200,5GB-7.5GB,51-100,751-1000,Yes,No,No,No,Healthcare,No,No,Yes,Yes,101-150,2,Wallet,Yes,101-150,7,Payment Banking,No,No,Shows,Romance,Hindi,6000,Yes,Vodafone
7822,7822,Hindaun,35-40,F,322230,20-22 Months,Postpaid,1-50,1GB-1.5GB,501-750,250-300,Yes,No,Yes,No,Banking Services,No,Yes,Yes,No,250-300,1,Wallet,Yes,51-100,2,Payment Banking,No,No,Live TV,Sci-fi,English,1000,Yes,Idea
7823,7823,Karera,25-30,M,473665,18-20 Months,Prepaid,1-50,1GB-1.5GB,250-300,151-200,No,No,Yes,No,Lifestyle,No,No,Yes,Yes,151-200,7,Payment Banking,Yes,1-50,9,Wallet,No,No,Movies,Horror,Hindi,500,Yes,Vodafone
7824,7824,Bhater,30-35,F,713125,2-4 Months,Postpaid,201-250,1.5GB-2GB,151-200,51-100,No,Yes,Yes,No,Entertainment,Yes,Yes,Yes,Yes,751-1000,5,Payment Banking,No,501-750,5,Payment Banking,No,No,Live TV,Fantasy,English,2000,No,Idea
7825,7825,Satyabadi,25-30,F,752014,2-4 Months,Prepaid,501-750,1.5GB-2GB,301-500,751-1000,Yes,No,Yes,Yes,Banking Services,Yes,No,No,No,501-750,7,Wallet,No,1-50,0,Wallet,Yes,Yes,Movies,Sci-fi,Hindi,500,No,Idea
7826,7826,Davanagere,30-35,F,577501,16-18 Months,Prepaid,250-300,7.5GB-10GB,>1000,301-500,Yes,No,No,No,Banking Services,No,Yes,Yes,Yes,301-500,2,Payment Banking,Yes,101-150,9,Wallet,No,No,Movies,Action,English,1500,No,Vodafone
7827,7827,Panvel,50-55,M,410206,22-24 Months,Prepaid,250-300,>15GB,1-50,301-500,No,No,No,Yes,Lifestyle,Yes,No,No,Yes,501-750,1,Payment Banking,No,>1000,1,Wallet,No,No,Live TV,Horror,English,1000,No,Idea
7828,7828,Tusra,30-35,M,767029,8-10 Months,Postpaid,301-500,10GB-15GB,301-500,250-300,Yes,No,No,No,Food,No,Yes,Yes,No,101-150,3,Wallet,Yes,1-50,1,Wallet,No,Yes,Shows,Horror,Hindi,3000,Yes,Vodafone
7829,7829,Patti,50-55,F,230401,12-14 Months,Prepaid,201-250,2GB-2.5GB,101-150,301-500,No,Yes,No,No,,Yes,No,No,Yes,>1000,9,Payment Banking,No,301-500,7,Wallet,Yes,No,Live TV,Thriller,English,2000,Yes,Vodafone
7830,7830,Sirmour,45-50,F,486446,0-2 Months,Prepaid,51-100,>15GB,51-100,>1000,No,No,Yes,No,Banking Services,Yes,No,No,No,1-50,2,Wallet,No,301-500,0,Wallet,No,Yes,Movies,Horror,English,500,No,Idea
7831,7831,Chamoli,20-25,F,246424,20-22 Months,Postpaid,201-250,>15GB,301-500,501-750,Yes,No,No,Yes,Food,Yes,No,No,Yes,301-500,9,Wallet,Yes,751-1000,7,Wallet,No,Yes,Live TV,Action,Hindi,3000,Yes,Vodafone
7832,7832,Zamania,50-55,F,232325,2-4 Months,Prepaid,751-1000,2GB-2.5GB,151-200,301-500,No,No,No,No,Travel,Yes,No,No,Yes,501-750,8,Payment Banking,Yes,1-50,7,Wallet,No,No,Movies,Drama,English,8000,Yes,Vodafone
7833,7833,Thimmapur,25-30,F,505530,6-8 Months,Prepaid,101-150,1.5GB-2GB,201-250,101-150,No,Yes,No,Yes,Healthcare,Yes,No,Yes,No,751-1000,4,Payment Banking,No,751-1000,5,Wallet,No,Yes,Live TV,Horror,Hindi,8000,No,Idea
7834,7834,,45-50,F,743399,10-12 Months,Postpaid,751-1000,1.5GB-2GB,751-1000,51-100,No,No,No,No,Healthcare,No,No,Yes,No,>1000,9,Wallet,No,101-150,1,Wallet,Yes,No,Shows,Horror,Hindi,3000,Yes,Idea
7835,7835,Chitradurga,50-55,F,577524,18-20 Months,Prepaid,51-100,1GB-1.5GB,101-150,51-100,No,No,Yes,No,Travel,Yes,No,Yes,Yes,>1000,9,Payment Banking,No,201-250,5,Payment Banking,Yes,Yes,Shows,Comedy,Hindi,6000,No,Idea
7836,7836,Gamgavatjhi,40-45,M,583229,4-6 Months,Postpaid,1-50,10GB-15GB,101-150,201-250,Yes,No,Yes,Yes,Lifestyle,No,No,No,No,51-100,2,Wallet,Yes,201-250,3,Payment Banking,No,Yes,Live TV,Thriller,English,500,Yes,Vodafone
7837,7837,Falta,35-40,M,743504,6-8 Months,Prepaid,751-1000,0.5GB-1GB,>1000,250-300,No,Yes,Yes,No,Shopping,No,No,No,No,250-300,6,Wallet,Yes,>1000,1,Wallet,No,No,Movies,Drama,English,3000,No,Vodafone
7838,7838,Boha,55-60,F,151503,16-18 Months,Prepaid,101-150,0.5GB-1GB,51-100,51-100,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,101-150,2,Payment Banking,No,151-200,6,Payment Banking,Yes,Yes,Shows,Romance,English,3000,No,Idea
7839,7839,Manawar,20-25,F,454446,8-10 Months,Postpaid,201-250,0GB-0.5GB,51-100,151-200,No,No,Yes,Yes,Food,Yes,Yes,No,No,51-100,5,Payment Banking,Yes,751-1000,0,Payment Banking,Yes,No,Live TV,Drama,English,6000,Yes,Idea
7840,7840,Jamnagar,60-65,M,361150,4-6 Months,Postpaid,1-50,2GB-2.5GB,501-750,501-750,Yes,Yes,Yes,No,,No,Yes,Yes,No,1-50,4,Payment Banking,No,101-150,9,Wallet,No,Yes,Movies,Comedy,Hindi,500,No,Idea
7841,7841,Siddanakonduru,55-60,M,524225,22-24 Months,Prepaid,1501-2000,5GB-7.5GB,101-150,751-1000,Yes,Yes,Yes,No,Travel,No,No,Yes,No,250-300,2,Wallet,No,1-50,4,Payment Banking,Yes,Yes,Live TV,Sci-fi,English,10000,No,Idea
7842,7842,Karaikudi,35-40,F,630313,10-12 Months,Prepaid,1501-2000,0GB-0.5GB,751-1000,1-50,No,No,Yes,Yes,Shopping,Yes,Yes,Yes,Yes,51-100,7,Payment Banking,Yes,301-500,6,Payment Banking,No,No,Live TV,Horror,English,500,No,Idea
7843,7843,Kalimpong - II,35-40,M,734201,12-14 Months,Prepaid,51-100,5GB-7.5GB,151-200,501-750,No,No,Yes,No,Work,No,No,No,No,301-500,2,Payment Banking,No,1-50,5,Payment Banking,Yes,No,Live TV,Action,Hindi,8000,No,Vodafone
7844,7844,Jalandhar - I,35-40,F,144025,16-18 Months,Prepaid,51-100,10GB-15GB,>1000,501-750,Yes,No,Yes,No,Healthcare,Yes,No,No,Yes,>1000,3,Wallet,Yes,51-100,9,Payment Banking,Yes,No,Movies,Thriller,Hindi,6000,No,Idea
7845,7845,Kothaguda,25-30,M,506135,4-6 Months,Prepaid,101-150,0GB-0.5GB,51-100,751-1000,Yes,Yes,No,No,Travel,No,No,Yes,Yes,201-250,9,Wallet,Yes,501-750,4,Wallet,Yes,No,Movies,Sci-fi,Hindi,9000,No,Idea
7846,7846,,55-60,M,854340,18-20 Months,Postpaid,51-100,7.5GB-10GB,>1000,151-200,No,Yes,Yes,Yes,Food,Yes,Yes,Yes,Yes,250-300,1,Payment Banking,No,501-750,6,Payment Banking,Yes,Yes,Shows,Fantasy,Hindi,7000,No,Idea
7847,7847,Gamgavati,60-65,F,583283,8-10 Months,Prepaid,1-50,2GB-2.5GB,151-200,>1000,Yes,Yes,Yes,No,Lifestyle,No,No,No,No,751-1000,9,Wallet,No,>1000,1,Payment Banking,No,Yes,Shows,Romance,Hindi,2000,No,Idea
7848,7848,Kundapura,35-40,M,576219,14-16 Months,Postpaid,751-1000,10GB-15GB,1-50,250-300,Yes,No,No,Yes,Lifestyle,Yes,Yes,No,Yes,201-250,2,Payment Banking,Yes,151-200,1,Payment Banking,No,No,Movies,Sci-fi,English,8000,Yes,Idea
7849,7849,Mandla,20-25,F,481664,16-18 Months,Postpaid,101-150,5GB-7.5GB,>1000,>1000,Yes,No,Yes,Yes,Lifestyle,Yes,No,No,No,250-300,6,Wallet,Yes,101-150,8,Wallet,Yes,No,Shows,Horror,English,2000,Yes,Idea
7850,7850,Arvi,45-50,F,442201,6-8 Months,Postpaid,1001-1500,1.5GB-2GB,501-750,101-150,No,Yes,No,Yes,Healthcare,No,No,No,Yes,1-50,7,Wallet,Yes,1-50,7,Wallet,No,No,Movies,Action,English,500,Yes,Idea
7851,7851,Holi,20-25,M,176309,4-6 Months,Prepaid,51-100,5GB-7.5GB,301-500,1-50,No,No,No,No,Food,Yes,No,No,No,201-250,6,Payment Banking,Yes,51-100,5,Payment Banking,No,Yes,Shows,Romance,English,9000,No,Idea
7852,7852,Chittoor,65-70,M,517132,10-12 Months,Postpaid,201-250,10GB-15GB,151-200,51-100,Yes,Yes,No,Yes,Work,Yes,Yes,Yes,No,51-100,8,Payment Banking,Yes,501-750,1,Wallet,No,Yes,Live TV,Thriller,Hindi,6000,No,Vodafone
7853,7853,Sehore,20-25,M,466001,18-20 Months,Prepaid,250-300,10GB-15GB,250-300,>1000,No,Yes,No,No,,No,No,No,No,101-150,9,Wallet,No,250-300,2,Payment Banking,Yes,No,Shows,Horror,Hindi,8000,No,Vodafone
7854,7854,Ranebennur,40-45,M,581115,8-10 Months,Prepaid,501-750,7.5GB-10GB,101-150,751-1000,No,Yes,No,No,Entertainment,No,Yes,Yes,Yes,101-150,9,Payment Banking,Yes,250-300,8,Payment Banking,No,No,Live TV,Sci-fi,Hindi,6000,No,Vodafone
7855,7855,Patan,45-50,F,384260,12-14 Months,Postpaid,250-300,1GB-1.5GB,501-750,>1000,Yes,Yes,Yes,No,Travel,Yes,Yes,No,Yes,51-100,7,Payment Banking,No,301-500,2,Payment Banking,No,Yes,Shows,Sci-fi,Hindi,9000,No,Vodafone
7856,7856,Mudhol,65-70,M,587313,22-24 Months,Postpaid,1501-2000,1.5GB-2GB,>1000,151-200,Yes,Yes,No,Yes,Lifestyle,Yes,No,Yes,Yes,101-150,4,Payment Banking,No,151-200,5,Payment Banking,No,Yes,Live TV,Romance,Hindi,4000,No,Idea
7857,7857,Mudinepalli,65-70,F,521325,14-16 Months,Prepaid,1-50,>15GB,51-100,751-1000,Yes,No,Yes,No,Work,Yes,Yes,No,No,201-250,1,Wallet,No,51-100,1,Wallet,No,Yes,Live TV,Action,Hindi,10000,No,Idea
7858,7858,Tiruchirappalli,25-30,F,620008,22-24 Months,Prepaid,151-200,0.5GB-1GB,751-1000,501-750,Yes,Yes,Yes,No,Food,Yes,Yes,Yes,Yes,250-300,5,Wallet,No,51-100,7,Wallet,Yes,Yes,Shows,Romance,English,6000,No,Vodafone
7859,7859,Saklehspur,55-60,M,573134,14-16 Months,Prepaid,501-750,0.5GB-1GB,301-500,301-500,No,Yes,No,Yes,Shopping,Yes,Yes,No,No,301-500,6,Wallet,Yes,51-100,1,Wallet,No,No,Shows,Horror,English,1500,Yes,Vodafone
7860,7860,Taliparamba,45-50,F,670521,0-2 Months,Postpaid,1-50,7.5GB-10GB,151-200,>1000,Yes,No,No,Yes,Lifestyle,Yes,Yes,No,No,301-500,8,Wallet,Yes,>1000,2,Payment Banking,No,Yes,Movies,Drama,Hindi,1500,Yes,Idea
7861,7861,Mrg,50-55,F,229308,18-20 Months,Postpaid,1001-1500,10GB-15GB,301-500,51-100,Yes,Yes,No,No,Shopping,Yes,No,No,No,51-100,5,Payment Banking,No,301-500,5,Wallet,No,Yes,Live TV,Comedy,English,8000,Yes,Idea
7862,7862,Amritsar,25-30,M,143409,4-6 Months,Prepaid,101-150,0.5GB-1GB,1-50,751-1000,Yes,No,Yes,Yes,Travel,No,No,No,No,51-100,1,Payment Banking,Yes,51-100,6,Wallet,Yes,No,Movies,Thriller,Hindi,2500,No,Vodafone
7863,7863,Barshi,60-65,F,413401,14-16 Months,Postpaid,151-200,2.5GB-5GB,151-200,151-200,No,No,Yes,Yes,Shopping,Yes,Yes,No,Yes,151-200,0,Payment Banking,Yes,751-1000,3,Wallet,Yes,Yes,Movies,Drama,Hindi,2000,Yes,Idea
7864,7864,Huzur,50-55,M,462016,12-14 Months,Prepaid,250-300,5GB-7.5GB,201-250,501-750,No,Yes,Yes,No,Healthcare,No,Yes,Yes,No,751-1000,1,Payment Banking,Yes,751-1000,4,Payment Banking,Yes,Yes,Live TV,Sci-fi,English,1000,Yes,Vodafone
7865,7865,Deoband,30-35,M,247554,22-24 Months,Postpaid,1-50,>15GB,101-150,151-200,Yes,No,No,Yes,Work,No,Yes,Yes,No,51-100,6,Wallet,Yes,151-200,2,Wallet,No,Yes,Shows,Fantasy,English,2500,No,Vodafone
7866,7866,Sironj,40-45,F,464228,4-6 Months,Prepaid,1001-1500,>15GB,751-1000,51-100,Yes,Yes,Yes,Yes,Entertainment,No,Yes,Yes,Yes,501-750,0,Payment Banking,No,51-100,8,Payment Banking,No,Yes,Movies,Horror,English,1000,No,Vodafone
7867,7867,,35-40,M,413518,2-4 Months,Prepaid,101-150,2GB-2.5GB,>1000,1-50,Yes,No,Yes,Yes,Travel,Yes,No,Yes,No,250-300,2,Payment Banking,Yes,250-300,4,Wallet,Yes,No,Live TV,Horror,Hindi,9000,No,Vodafone
7868,7868,Namakkal,60-65,F,637001,0-2 Months,Postpaid,201-250,7.5GB-10GB,301-500,51-100,Yes,Yes,Yes,No,Work,No,No,Yes,No,301-500,4,Wallet,Yes,1-50,3,Wallet,No,No,Shows,Drama,English,6000,Yes,Idea
7869,7869,Vontimitta,65-70,M,516213,16-18 Months,Postpaid,301-500,10GB-15GB,>1000,250-300,No,Yes,No,Yes,,Yes,Yes,No,No,>1000,8,Wallet,Yes,151-200,5,Wallet,No,Yes,Shows,Comedy,Hindi,6000,No,Idea
7870,7870,Mandangad,40-45,F,415208,22-24 Months,Postpaid,751-1000,0GB-0.5GB,250-300,151-200,Yes,No,Yes,Yes,Healthcare,Yes,No,No,Yes,250-300,2,Payment Banking,Yes,51-100,1,Wallet,Yes,No,Shows,Fantasy,Hindi,3000,No,Vodafone
7871,7871,Krishna,25-30,M,521250,22-24 Months,Prepaid,101-150,1GB-1.5GB,301-500,101-150,No,Yes,Yes,Yes,Food,No,Yes,No,Yes,51-100,7,Wallet,No,51-100,2,Payment Banking,Yes,No,Movies,Fantasy,Hindi,7000,No,Vodafone
7872,7872,Sonbersa,25-30,M,843330,22-24 Months,Prepaid,501-750,0.5GB-1GB,51-100,51-100,No,Yes,Yes,Yes,Lifestyle,No,No,Yes,Yes,501-750,3,Payment Banking,Yes,301-500,4,Wallet,No,No,Shows,Drama,Hindi,2000,Yes,Idea
7873,7873,Khaknar ,50-55,F,450332,22-24 Months,Prepaid,1001-1500,>15GB,>1000,201-250,No,Yes,Yes,No,Banking Services,No,Yes,No,No,151-200,2,Payment Banking,No,751-1000,4,Payment Banking,No,Yes,Movies,Drama,English,4000,No,Vodafone
7874,7874,Burghampahad,25-30,F,507114,10-12 Months,Prepaid,501-750,5GB-7.5GB,201-250,151-200,No,Yes,No,No,Lifestyle,No,Yes,No,No,>1000,9,Wallet,No,101-150,9,Wallet,No,No,Movies,Romance,English,7000,No,Idea
7875,7875,Salcete,50-55,F,403601,20-22 Months,Postpaid,751-1000,2GB-2.5GB,101-150,51-100,No,No,No,No,Banking Services,Yes,Yes,Yes,Yes,>1000,6,Wallet,No,51-100,7,Wallet,No,Yes,Movies,Drama,Hindi,7000,Yes,Idea
7876,7876,,55-60,M,600043,6-8 Months,Postpaid,501-750,7.5GB-10GB,751-1000,151-200,Yes,Yes,No,Yes,Lifestyle,Yes,Yes,Yes,No,1-50,4,Wallet,No,>1000,9,Wallet,No,Yes,Shows,Fantasy,Hindi,5000,No,Idea
7877,7877,Barun,65-70,M,824112,20-22 Months,Prepaid,151-200,5GB-7.5GB,>1000,501-750,Yes,Yes,No,No,Entertainment,Yes,Yes,Yes,Yes,101-150,9,Payment Banking,Yes,201-250,9,Payment Banking,Yes,Yes,Live TV,Action,English,2500,Yes,Idea
7878,7878,Upleta,25-30,M,360490,22-24 Months,Postpaid,51-100,1GB-1.5GB,>1000,151-200,Yes,No,Yes,Yes,Work,Yes,No,Yes,Yes,101-150,0,Wallet,Yes,250-300,9,Payment Banking,No,Yes,Shows,Thriller,Hindi,2000,Yes,Idea
7879,7879,Dunara,60-65,M,342801,2-4 Months,Prepaid,1-50,1GB-1.5GB,301-500,751-1000,No,No,Yes,No,Work,Yes,Yes,Yes,No,201-250,0,Wallet,Yes,751-1000,2,Payment Banking,No,No,Live TV,Drama,English,5000,No,Idea
7880,7880,Utraula,50-55,M,271607,6-8 Months,Prepaid,1-50,2.5GB-5GB,151-200,1-50,Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,201-250,3,Payment Banking,No,1-50,0,Wallet,No,No,Movies,Romance,English,2000,Yes,Idea
7881,7881,Hura,30-35,M,723130,0-2 Months,Prepaid,301-500,>15GB,201-250,1-50,Yes,Yes,Yes,Yes,Work,No,No,Yes,No,>1000,3,Payment Banking,Yes,151-200,0,Payment Banking,No,Yes,Shows,Comedy,Hindi,8000,Yes,Idea
7882,7882,Kaliaganj,60-65,M,733129,4-6 Months,Prepaid,51-100,1GB-1.5GB,301-500,>1000,Yes,No,No,Yes,Entertainment,No,No,Yes,Yes,>1000,2,Payment Banking,Yes,>1000,8,Payment Banking,Yes,No,Live TV,Drama,Hindi,7000,Yes,Idea
7883,7883,Nil,45-50,M,795139,10-12 Months,Postpaid,1-50,1GB-1.5GB,51-100,51-100,No,Yes,No,No,Travel,Yes,Yes,No,Yes,751-1000,2,Payment Banking,No,201-250,3,Wallet,No,Yes,Shows,Drama,Hindi,5000,No,Idea
7884,7884,Laharpur ,60-65,F,261136,18-20 Months,Prepaid,51-100,1.5GB-2GB,151-200,101-150,No,No,Yes,Yes,Shopping,Yes,Yes,Yes,Yes,1-50,6,Payment Banking,No,101-150,3,Wallet,No,No,Shows,Comedy,English,10000,No,Idea
7885,7885,Sandila,30-35,M,241304,18-20 Months,Postpaid,1001-1500,1GB-1.5GB,101-150,101-150,No,Yes,Yes,No,Lifestyle,Yes,No,Yes,No,751-1000,9,Wallet,Yes,501-750,4,Wallet,No,No,Shows,Romance,Hindi,2000,Yes,Idea
7886,7886,Nathnagar,35-40,F,812004,2-4 Months,Prepaid,250-300,2GB-2.5GB,151-200,501-750,No,No,No,Yes,,No,No,No,No,501-750,6,Wallet,No,751-1000,3,Payment Banking,No,Yes,Live TV,Fantasy,English,6000,Yes,Vodafone
7887,7887,Karmala,60-65,M,413203,14-16 Months,Prepaid,1001-1500,5GB-7.5GB,201-250,1-50,No,Yes,No,No,Lifestyle,No,Yes,No,No,>1000,2,Payment Banking,Yes,301-500,3,Wallet,No,Yes,Movies,Horror,English,7000,No,Vodafone
7888,7888,Tirur,35-40,M,679571,4-6 Months,Prepaid,250-300,1.5GB-2GB,51-100,1-50,Yes,No,No,No,Shopping,No,No,Yes,No,1-50,1,Payment Banking,Yes,101-150,4,Payment Banking,No,No,Movies,Drama,Hindi,1000,Yes,Vodafone
7889,7889,,55-60,M,343040,4-6 Months,Postpaid,1501-2000,5GB-7.5GB,1-50,151-200,Yes,No,No,No,Travel,Yes,Yes,No,No,>1000,7,Wallet,No,101-150,1,Wallet,Yes,No,Shows,Sci-fi,English,7000,No,Idea
7890,7890,Chodavaram,20-25,M,531036,16-18 Months,Prepaid,51-100,0.5GB-1GB,51-100,250-300,No,No,Yes,Yes,Banking Services,Yes,No,Yes,Yes,301-500,2,Wallet,Yes,51-100,8,Wallet,Yes,Yes,Shows,Thriller,English,3000,Yes,Idea
7891,7891,Araria,65-70,M,854312,2-4 Months,Prepaid,1501-2000,7.5GB-10GB,51-100,51-100,No,Yes,No,Yes,Travel,Yes,No,No,Yes,301-500,6,Wallet,Yes,1-50,1,Wallet,No,No,Shows,Sci-fi,English,4000,No,Vodafone
7892,7892,Humnabad,60-65,M,585414,18-20 Months,Prepaid,250-300,1.5GB-2GB,>1000,>1000,Yes,No,Yes,No,Travel,No,Yes,Yes,Yes,1-50,8,Payment Banking,No,201-250,3,Payment Banking,Yes,No,Live TV,Thriller,English,1000,No,Vodafone
7893,7893,H D Kote,55-60,M,571114,20-22 Months,Postpaid,250-300,1.5GB-2GB,1-50,301-500,No,Yes,No,No,Banking Services,No,Yes,Yes,Yes,250-300,0,Payment Banking,No,151-200,5,Wallet,Yes,Yes,Shows,Romance,Hindi,2500,No,Idea
7894,7894,Kahara,30-35,M,852202,16-18 Months,Prepaid,1-50,0GB-0.5GB,1-50,151-200,Yes,Yes,Yes,No,Shopping,No,No,Yes,No,250-300,9,Payment Banking,No,101-150,1,Payment Banking,Yes,No,Movies,Fantasy,Hindi,2500,Yes,Idea
7895,7895,Mahuva,25-30,M,394246,22-24 Months,Prepaid,1-50,10GB-15GB,250-300,250-300,No,Yes,No,No,Shopping,Yes,No,Yes,No,201-250,2,Payment Banking,Yes,201-250,0,Wallet,No,Yes,Movies,Drama,English,7000,No,Idea
7896,7896,Tharali,65-70,F,246455,16-18 Months,Postpaid,250-300,5GB-7.5GB,250-300,301-500,No,No,No,Yes,Lifestyle,No,Yes,Yes,Yes,301-500,8,Payment Banking,Yes,501-750,2,Payment Banking,Yes,No,Live TV,Romance,Hindi,3000,Yes,Idea
7897,7897,Rajapur,45-50,M,416702,16-18 Months,Postpaid,151-200,1GB-1.5GB,1-50,51-100,No,Yes,No,No,Work,Yes,No,No,Yes,201-250,9,Payment Banking,Yes,301-500,9,Payment Banking,No,Yes,Movies,Thriller,Hindi,5000,No,Vodafone
7898,7898,Sadar,45-50,F,175003,14-16 Months,Prepaid,151-200,>15GB,1-50,751-1000,Yes,No,No,Yes,Shopping,Yes,Yes,No,Yes,201-250,8,Wallet,No,201-250,7,Payment Banking,Yes,No,Live TV,Fantasy,English,2000,No,Idea
7899,7899,Kannur,30-35,F,670561,16-18 Months,Prepaid,51-100,2.5GB-5GB,151-200,>1000,No,Yes,No,No,,Yes,No,Yes,No,250-300,1,Payment Banking,No,151-200,4,Payment Banking,Yes,No,Live TV,Horror,Hindi,1000,No,Idea
7900,7900,Pudukkottai,50-55,M,622002,12-14 Months,Postpaid,151-200,10GB-15GB,250-300,1-50,Yes,No,Yes,Yes,Food,Yes,Yes,No,No,101-150,1,Payment Banking,No,>1000,9,Wallet,No,No,Movies,Horror,Hindi,7000,No,Idea
7901,7901,Sikandarpur,50-55,M,277302,14-16 Months,Prepaid,201-250,0GB-0.5GB,1-50,1-50,No,No,Yes,Yes,Food,Yes,Yes,Yes,No,301-500,1,Payment Banking,Yes,151-200,3,Payment Banking,No,No,Live TV,Drama,Hindi,10000,Yes,Vodafone
7902,7902,Pooh,35-40,M,172116,12-14 Months,Postpaid,751-1000,1GB-1.5GB,301-500,751-1000,Yes,Yes,Yes,No,Shopping,Yes,No,No,No,151-200,0,Wallet,No,1-50,5,Wallet,Yes,No,Shows,Thriller,Hindi,500,Yes,Vodafone
7903,7903,,20-25,M,602002,6-8 Months,Postpaid,301-500,>15GB,101-150,51-100,Yes,No,No,No,Shopping,No,No,Yes,Yes,751-1000,0,Wallet,No,201-250,2,Payment Banking,No,No,Shows,Horror,Hindi,8000,No,Vodafone
7904,7904,Jind,65-70,F,126102,2-4 Months,Prepaid,101-150,0GB-0.5GB,1-50,501-750,No,Yes,Yes,Yes,Lifestyle,No,No,No,Yes,751-1000,4,Payment Banking,No,101-150,5,Wallet,Yes,Yes,Live TV,Romance,English,2000,No,Vodafone
7905,7905,Deogarh,25-30,M,313331,20-22 Months,Prepaid,51-100,0GB-0.5GB,250-300,201-250,No,No,No,Yes,Shopping,No,No,Yes,Yes,1-50,1,Payment Banking,Yes,151-200,7,Wallet,No,No,Live TV,Romance,English,3000,No,Vodafone
7906,7906,Thiruvaiyaru,65-70,M,613105,6-8 Months,Prepaid,151-200,0.5GB-1GB,>1000,751-1000,No,No,Yes,No,Healthcare,No,No,No,Yes,51-100,6,Payment Banking,Yes,1-50,4,Payment Banking,No,No,Movies,Action,English,500,No,Vodafone
